job_id,simple_skills
1009122195652,"{""key_words"": [""data analysis"", ""data modeling"", ""data governance"", ""advanced data modeling"", ""data analysis solution delivery"", ""dimensional data modeling"", ""relational database concepts"", ""SQL"", ""data warehouse design"", ""ETL development methodologies"", ""enterprise repository tools"", ""data modeling tools"", ""data mapping tools"", ""data profiling tools"", ""SSRS"", ""SSIS""]}"
1009128592220,"{""key_words"": [""data analysis"", ""database development"", ""biographical information matching"", ""IEEE standard 1012"", ""IEEE Standard 829-1998"", ""DHS SELC""]}"
1008984339200,"{""key_words"": [""communication"", ""consulting"", ""advanced data analysis tools"", ""Python"", ""Tableau"", ""SQL"", ""querying languages"", ""cloud-based, big data environment"", ""AWS""]}"
1009088262204,"{""key_words"": [""Machine Learning"", ""AI"", ""Snowflake"", ""ADF (Azure Data Factory)"", ""Python"", ""R"", ""SQL"", ""SSRS"", ""Power BI"", ""ELT"", ""ETL"", ""SISS""]}"
1009021916250,"{""key_words"": [""Data Analysis"", ""Data Entry"", ""Spreadsheets""]}"
1009112892505,"{""key_words"": [""Python development"", ""Power BI"", ""data visualization"", ""data collecting"", ""analytical skills"", ""detail oriented"", ""communication abilities"", ""collaboration abilities"", ""Python scripts"", ""data processing"", ""automation"", ""statistical analysis"", ""Excel macros"", ""data scraping""]}"
1009128096082,"{""key_words"": [""Data Strategy"", ""Data Modeling"", ""FHIR"", ""IBM UDMH"", ""Data Vault"", ""Dimensional Modelling"", ""Data Integration"", ""Data Model Strategy"", ""Solution Patterns"", ""Data Management"", ""ERWIN"", ""SQL"", ""Agile"", ""Conceptual Data Models"", ""Logical Data Models"", ""Physical Data Models"", ""Data Modeling Standards"", ""Healthcare IT""]}"
1009128068948,"{""key_words"": [""Data Quality"", ""Metadata Management"", ""Informatica Suite"", ""Ontology Design"", ""Master Data Management"", ""Data Governance"", ""Data Integrity"", ""Data Privacy"", ""Privacy Governance Technology Enablement"", ""Information and Data Strategy"", ""Enterprise Data Management"", ""Managing Change"", ""Data Driven Decision Making"", ""Analytical and Problem Solving Skills"", ""Communication Skills"", ""Collaboration and Team Skills""]}"
1009058619335,"{""key_words"": [""data science"", ""large datasets"", ""Bloomberg terminal""]}"
1009079312415,"{""key_words"": [""Data Analytics"", ""Power BI"", ""databases"", ""data collection systems"", ""Power BI certification""]}"
1009072057976,"{""key_words"": [""data analysis"", ""data collection"", ""algorithm design"", ""data manipulation"", ""data warehousing"", ""Hadoop"", ""Spark"", ""ETL"", ""leadership"", ""communication"", ""R"", ""Python"", ""C++"", ""JavaScript"", ""Go"", ""Scala"", ""Python"", ""Java"", ""Scala""]}"
1009067784401,"{""key_words"": [""BI technology"", ""data analysis"", ""Epic clinical and financial modules"", ""reporting"", ""project management"", ""data extraction"", ""Advanced Teamwork skills"", ""Critical thinking"", ""health care operations"", ""SQL"", ""management"", ""Business Intelligence (BI)"", ""Agile and RAD design and development"", ""software development"", ""problem solving"", ""Oracle BI"", ""SAP Business Objects"", ""Epic Caboodle"", ""Tableau"", ""Epic Slicer Dicer"", ""UAT"", ""SQL Server""]}"
1009126540477,"{""key_words"": [""advanced reporting"", ""advanced dashboards"", ""data models"", ""forecasting models"", ""functional requirements"", ""business intelligence (BI) solutions"", ""Tableau"", ""Power BI"", ""predictive analytics"", ""correlation"", ""regression techniques"", ""data profiling"", ""data visualization tools"", ""R"", ""SAS"", ""Python"", ""SQL"", ""PySpark"", ""data structures"", ""data pipelines"", ""statistics"", ""Excel"", ""data requirements"", ""data collection"", ""data processing"", ""data cleaning"", ""data analysis"", ""data modeling"", ""data visualization"", ""data patterns"", ""data trends"", ""decision making"", ""efficiency"", ""automation"", ""performance indicators"", ""root cause analysis"", ""business outcomes"", ""new processes"", ""improved processes"", ""data, technology optimization"", ""measurement"", ""prediction"", ""risks, opportunities"", ""cost-benefit analysis""]}"
1009128064086,"{""key_words"": [""data analysis skills"", ""ad hoc analysis"", ""Azure"", ""AWS"", ""data modeling"", ""Epic application"", ""querying"", ""SQL"", ""Snowflake""]}"
1009082479795,"{""key_words"": [""data models"", ""analytical skills"", ""Microsoft Office applications"", ""Excel"", ""Power BI"", ""Power App/Power Automate"", ""Query""]}"
1009049358386,"{""key_words"": [""Teradata"", ""Bluebeam"", ""databases"", ""SQL""]}"
1009129876960,"{""key_words"": [""Tableau"", ""data analysis"", ""data findings"", ""database queries"", ""Tableau Expert"", ""Data Analyst"", ""visual presentations"", ""analytical skills"", ""problem-solving skills"", ""communication skills"", ""data accuracy""]}"
1009026758687,"{""key_words"": [""Data Analysis"", ""logistics data"", ""transportation costs"", ""delivery routes"", ""service performance"", ""data collection systems"", ""statistical tools"", ""predictive models"", ""logistics operations"", ""Python"", ""R"", ""Tableau"", ""Power BI"", ""SQL"", ""data science"", ""Statistics"", ""Mathematics"", ""Computer Science"", ""logistics"", ""supply chain management"", ""analytical skills"", ""communication skills"", ""presentation skills""]}"
1009021243298,"{""key_words"": [""data analytics"", ""data analysis"", ""business intelligence"", ""statistical analysis"", ""data management"", ""data governance"", ""data privacy"", ""ETL"", ""data warehouse"", ""SQL"", ""Tableau"", ""Power BI"", ""data quality""]}"
1009128795624,"{""key_words"": [""analytics"", ""marketing"", ""statistics"", ""data visualization"", ""data insights"", ""Google Analytics 3 & 4"", ""Google Tag Manager"", ""Looker Studio"", ""Tableau"", ""Power BI"", ""Google Ads"", ""Google Display & Video"", ""Bing Ads"", ""Facebook"", ""Instagram"", ""LinkedIn"", ""Adobe Analytics"", ""HubSpot"", ""Salesforce"", ""email metrics"", ""multi-channel attribution"", ""data storytelling"", ""benchmark development"", ""programmatic media planning"", ""Domo""]}"
1009077567858,"{""key_words"": [""SQL"", ""Python"", ""R"", ""Tableau"", ""PowerBI"", ""MLFlow"", ""Spark"", ""Databricks"", ""time series"", ""classification"", ""prediction"", ""experimentation""]}"
1009123897902,"{""key_words"": [""Data"", ""statistics"", ""SQL"", ""NOSQL"", ""JSON"", ""ETL"", ""Reporting"", ""Analysis"", ""Agile"", ""Business Analyst"", ""Python"", ""JavaScript"", ""R"", ""SPSS"", ""Qlik""]}"
1009128054334,"{""key_words"": [""APIs"", ""CRM"", ""algorithms"", ""dashboards"", ""databases"", ""data analytics"", ""data sets"", ""data structures"", ""Java"", ""Marketing Automation"", ""middleware"", ""parallel computing"", ""Python"", ""Ruby"", ""Scala"", ""TripAdvisor encryption""]}"
1009121454530,"{""key_words"": [""data analytics"", ""data analysis"", ""process improvement"", ""business intelligence"", ""Tableau"", ""PowerBI"", ""SQL"", ""healthcare"", ""Epic Cogito reporting stack"", ""Excel"", ""Google Sheets"", ""Powerpoint"", ""Google Slides"", ""Smartsheets"", ""Jupyter Notebook"", ""Tableau"", ""Google Data Studio"", ""Plotly"", ""Dash"", ""Pycharm"", ""VSCode"", ""Sublime Text"", ""Atom"", ""AWS"", ""GCP"", ""Azure""]}"
1009119674081,"{""key_words"": [""data pipelines"", ""data preparation"", ""feature engineering"", ""compliance"", ""governance"", ""programming"", ""Python"", ""R"", ""C++"", ""Java"", ""SQL"", ""Perl"", ""visualization"", ""Spotfire"", ""Power BI"", ""RDBMS"", ""Snowflake"", ""Oracle"", ""Teradata"", ""MS SQL"", ""Cloud DevOps"", ""IaC"", ""Azure"", ""AWS"", ""operational data"", ""time series data"", ""presentation skills""]}"
1009113309768,"{""key_words"": [""Data Governance"", ""Data Quality"", ""Data Integration (ETL)"", ""Data Analysis"", ""Salesforce"", ""Asset Management Distribution Industry"", ""CRM Data Platforms"", ""operations data management (ODM)""]}"
1009042916483,"{""key_words"": [""SQL"", ""Power BI"", ""T-SQL"", ""SSIS"", ""DAX"", ""Python"", ""ETL"", ""Power Query""]}"
1009104164430,"{""key_words"": [""advanced data analysis"", ""Python"", ""Tableau"", ""SQL""]}"
1009075133657,"{""key_words"": [""Data Analysis"", ""Data Modeling"", ""Data Mapping"", ""BI Dashboard"", ""Data Standards"", ""Data Processes"", ""Process Mapping"", ""Process Improvement"", ""Computer Science"", ""Data-set Acumen"", ""Excel"", ""MDM""]}"
1009124489661,"{""key_words"": [""data management"", ""data governance"", ""data integration"", ""data quality"", ""data access"", ""data accuracy"", ""data consistency"", ""data wrangling"", ""data mining"", ""decision making"", ""recommendations"", ""Google Big Query"", ""AWS databases"", ""Oracle SQL"", ""mySQL"", ""PostgreSQL"", ""Python"", ""R"", ""SQL"", ""Linux"", ""shell programming"", ""AWS"", ""Azure"", ""GCP"", ""Microbiology"", ""Microbial Genomics"", ""field testing"", ""soil data"", ""weather data"", ""unstructured data management"", ""unstructured data analytics"", ""interactive data visualization""]}"
1009119236860,"{""key_words"": [""Data interpretation"", ""quantitative analyses"", ""Statistics"", ""reporting"", ""analytics"", ""Data quality"", ""data management"", ""Data scrapping"", ""Power Suite"", ""Power BI"", ""Power Automate"", ""SQL"", ""Python"", ""Tableau"", ""pseudo-code""]}"
1008952251770,"{""key_words"": [""data analyst"", ""business intelligence analyst"", ""SQL"", ""Snowflake"", ""Python"", ""pandas"", ""sklearn"", ""matplotlib"", ""seaborn"", ""plot.ly"", ""Tableau"", ""Looker"", ""Kaggle""]}"
1009091825656,"{""key_words"": [""data science"", ""data collection"", ""data analysis"", ""SACu00ae"", ""data base""] }"
1009117861221,"{""key_words"": [""Data collection"", ""Quantitative analysis"", ""Data visualization"", ""Advanced MS Excel"", ""Basic programming language"", ""Sustainability-related metrics"", ""GHG emissions"", ""Energy"", ""Wastewater"", ""Energy sector"", ""Dairy livestock sector"", ""Organizational skills"", ""Attention to detail"", ""Verbal communication skills"", ""Written communication skills"", ""Windows-based applications"", ""Outlook"", ""Word"", ""PowerPoint""]}"
1009128593097,"{""key_words"": [""Data Analysis"", ""Power BI"", ""Data Interpretation"", ""SQL"", ""Microsoft Excel"", ""Data Exploration"", ""DAX"", ""Power Query"", ""Data Solutions Testing""]}"
1009129113407,"{""key_words"": [""data analysis"", ""project management"", ""database management"", ""statistical data analysis"", ""data collection"", ""data management"", ""data visualization"", ""Tableau"", ""SPSS"", ""SQL"", ""Excel"", ""PowerPoint"", ""Word"", ""Outlook"", ""Access"", ""program evaluation"", ""problem solving"", ""report writing""]}"
1009044344562,"{""key_words"": [""data analysis"", ""data visualization"", ""SQL"", ""Python"", ""Pandas"", ""Numpy"", ""Plotly"", ""Dash"", ""AWS QuickSight"", ""SAS"", ""R"", ""AWS""]}"
1009126184107,"{""key_words"": [""Data Analytics"", ""Data Engineering"", ""Data Visualization"", ""dashboarding"", ""Tableau"", ""Presto"", ""Spark"", ""SQL"", ""Python"", ""Apache Superset"", ""Bokeh"", ""Hive"", ""Airflow"", ""Docker"", ""Jira"", ""Git"", ""Confluence""]}"
1009126099014,"{""key_words"": [""data models"", ""database design"", ""data mining"", ""segmentation techniques"", ""Python"", ""R"", ""SQL"", ""Excel""]}"
1009128468179,"{""key_words"": [""Master_Data"", ""Excel"", ""Power_BI"", ""SAP_ERP"", ""Data_Visualization"", ""Data_Analysis""]}"
1009065928338,"{""key_words"": [""Solar Data Analysis"", ""Data Lifecycle Management"", ""Vendor Risk Analysis"", ""Technical Product Details Management"", ""Data Validation and Tool Development"", ""3rd Party Data Sharing"", ""Interdisciplinary Collaboration"", ""Data-Driven Decision Making"", ""Interactive Data Visualization"", ""UX/UI Design Improvements""]}"
1009107225241,"{""key_words"": [""data analytics"", ""Power BI"", ""Power BI Report Builder"", ""Quicksight"", ""AWS"", ""Git"", ""Gitlab"", ""Odoo ERP"", ""PostgreSQL"", ""SQL queries"", ""data extraction"", ""data manipulation"", ""database"", ""PostgreSQL code tuning"", ""Query optimization"", ""SIT/UAT testing"", ""data quality""]}"
1009113302236,"{""key_words"": [""SQL"", ""data mining"", ""debugging"", ""Power BI"", ""Tableau"", ""Excel"", ""Salesforce"", ""Sales Cloud"", ""CRM Analytics"", ""CVENT""]}"
1009128512280,"{""key_words"": [""data-focused"", ""analytical skills"", ""financial analysis"", ""data and numerical analytics"", ""critical thinking aptitude"", ""advanced business writing skills"", ""Microsoft Office Suite"", ""Excel"", ""Access"", ""data presentation""]}"
1009107505631,"{""key_words"": [""Tableau Desktop"", ""Tableau Prep Builder"", ""Tableau"", ""Excel"", ""PowerPoint"", ""Data analysis"", ""Data modeling"", ""Design"", ""SQL"", ""R"", ""Python"", ""Predictive analytics"", ""Machine learning"", ""Data security"", ""Data validation""]}"
1009129118153,"{""key_words"": [""Microsoft Suite"", ""Word"", ""Excel"", ""PowerPoint"", ""SharePoint"", ""Teams"", ""Access"", ""Outlook""]}"
1009097822686,"{""key_words"": [""data analysis"", ""data collection"", ""SQL"", ""Tableau"", ""Excel"", ""Access"", ""business intelligence""]}"
1009123910964,"{""key_words"": [""large data sets"", ""relational databases"", ""SPSS"", ""SAS"", ""Tableau"", ""Epic"", ""financial operational performance indicators"", ""Microsoft Excel"", ""SQL"", ""R"", ""Python"", ""Java""]}"
1009112963741,"{""key_words"": [""Data Analysis"", ""SQL Server Reporting Services (SSRS)"", ""SSIS Reporting"", ""Power BI"", ""Dynamics CRM"", ""Dynamics GP"", ""SharePoint"", ""Excel"", ""Power Query"", ""Power Pivot"", ""C#"", ""Visual Studio"", ""JavaScript"", ""CSS"", "".NET"", ""ASP"", ""JSON"", ""XML""]}"
1009094099278,"{""key_words"": [""MS Excel"", ""MS SQL"", ""MS SQL Reporting Services"", ""MS Visual Basic"", ""Domo"", ""accounting"", ""finance"", ""analytics""]}"
1009086287750,"{""key_words"": [""data analysis"", ""critical thinking"", ""project management"", ""resource management"", ""complex problem solving"", ""Microsoft Word"", ""Excel"", ""PowerPoint"", ""data utilization"", ""data interpretation"", ""data collection""]}"
1009107460069,"{""key_words"": [""Alteryx"", ""Tableau"", ""Salesforce"", ""Excel"", ""SQL"", ""Data Loader""]}"
1009123734690,"{""key_words"": [""Problem Solving"", ""Hands-on experience"", ""large volumes of data"", ""Excel"", ""SQL"", ""Python/R"", ""PowerBI"", ""Collaboration"", ""Influencing"", ""Communication"", ""Data Analytics Lead"", ""Client Demand"", ""Content analytics"", ""Interaction analytics"", ""Demand sensing"", ""Staffing models"", ""Cost reporting"", ""Automation"", ""Standard reporting"", ""Ad-hoc analytics"", ""Root cause analysis"", ""Gartner’s data"", ""Analytic tools"", ""Reports & data infrastructure"", ""Identifying and Rolling out Improvement initiatives"", ""Ensuring data quality"", ""Data integrity"", ""Data consistency"", ""Advanced Statistical concepts"", ""Thinking critically"", ""Software development"", ""Large dataset analysis"", ""Data aggregation and visualization"", ""Data wrangling"", ""Data cleaning"", ""Data modeling"", ""Machine learning"", ""Clustering"", ""Regression"", ""Time series analysis""]}"
1009089953019,"{""key_words"": [""MongoDB"", ""NoSQL"", ""Python""]}"
1009015956815,"{""key_words"": [""Qlik"", ""Python"", ""SQL"", ""Tableau"", ""PowerBI"", ""Databricks"", ""Trifacta"", ""Data Science"", ""Data Visualization"", ""User Experience/Interface Design"", ""Data & Systems Engineering"", ""MS Office""]}"
1009091898552,"{""key_words"": [""SQL"", ""Teradata"", ""SQL Server"", ""Hadoop"", ""AWS"", ""self-service analytics"", ""reporting tools"", ""exploratory data analysis"", ""hypothesis testing"", ""forecasting models"", ""machine learning""]}"
1009107428772,"{""key_words"": [""data analysis"", ""data modeling"", ""data reporting"", ""Excel"", ""financial modeling"", ""budgeting"", ""reporting"", ""Sage"", ""Intacct"", ""business models"", ""financial implications"", ""financial management"", ""accounting concepts"", ""data retrieval"", ""data sorting"", ""data analysis"", ""financial statements"", ""income statement"", ""cash flow"", ""balance sheet""]}"
1009124244479,"{""key_words"": [""SQL"", ""Power BI"", ""Python"", ""R"", ""big data"", ""cloud technology"", ""data profiling"", ""data visualization""]}"
1009034563543,"{""key_words"": [""SQL"", ""GBQ"", ""queries"", ""analytics"", ""trends"", ""data discrepancies""]}"
1009122503088,"{""key_words"": [""data mining"", ""data models"", ""database design development"", ""data segmentation"", ""SSRS"", ""Crystal Reports"", ""report writing"", ""Tableau"", ""Microsoft Dynamics"", ""EHR"", ""RIS"", ""PACS"", ""HIPAA"", ""PCI"", ""ITIL"", ""SQL Server"", ""MySQL""]}"
1009088237405,"{""key_words"": [""SAS"", ""SQL"", ""MS Excel"", ""MS Access""]}"
1009127953753,"{""key_words"": [""Data Analysis"", ""Data Management"", ""Data Visualization"", ""Database Programming"", ""SQL"", ""Tableau"", ""Microsoft Office"", ""SAS"", ""R"", ""SPSS"", ""Banner Student"", ""Financial Aid"", ""Human Resources"", ""Student Data Mart"", ""Human Resources Data Marts"", ""Insight dashboards""]}"
1009125878270,"{""key_words"": [""data analysis"", ""data quality"", ""data integration"", ""report development"", ""SQL"", ""HEDIs"", ""Claims"", ""Encounters"", ""Authorizations"", ""Case Management"", ""Cotiviti Quality Reporter"", ""Essette"", ""Jiva""]}"
1009088238001,"{""key_words"": [""data analysis""]}"
1009083202857,"{""key_words"": [""data integration"", ""PowerBI"", ""Cognition360"", ""Microsoft Power Platform"", ""PowerShell"", ""SQL"", ""PowerPoint"", ""Outlook"", ""Teams"", ""Power Platform""]}"
1009128573608,"{""key_words"": [""data quality"", ""data management"", ""data analytics"", ""SQL"", ""Excel"", ""Google Sheets""]}"
1009086588584,"{""key_words"": [""Sustainability"", ""ENERGY STAR Portfolio Manager"", ""Excel"", ""Word"", ""PowerPoint"", ""Outlook"", ""Communication"", ""LEED"", ""GRESB"", ""GRI"", ""ASHRAE""]}"
1009119072491,"{""key_words"": [""data interpretation"", ""quantitative analysis"", ""data manipulation"", ""statistical methods"", ""data quality management"", ""data scraping"", ""advanced visualization"", ""Power BI"", ""Power Automate"", ""SQL"", ""Python"", ""Tableau""]}"
1009128143278,"{""key_words"": [""data"", ""excel"", ""Power BI"", ""Power queries"", ""ERP""]}"
1009035988545,"{""key_words"": [""analytical skills"", ""pivot tables"", ""graphs"", ""charts"", ""data tools"", ""object-oriented programming"", ""data analysis programs""]}"
1008976847863,"{""key_words"": [""Supply Chain Data Analysis"", ""Data Flow"", ""EDI"", ""APO"", ""SAP"", ""ERP""]}"
1009110660732,"{""key_words"": [""data management"", ""data analysis"", ""visualization"", ""data governance"", ""data quality"", ""standard operating procedures"", ""Tableau"", ""data collection"", ""data entry"", ""Python"", ""foreign assistance data""]}"
1009112972478,"{""key_words"": [""Data Analyst"", ""Data Warehouse"", ""Reporting"", ""Business Requirements"", ""User Groups"", ""Projects"", ""Customer Analysis"", ""C#"", ""Visual Studio"", ""JavaScript"", ""CSS"", "".NET"", ""ASP"", ""JSON"", ""XML"", ""SQL Server Reporting Services (SSRS)"", ""SSIS Reporting"", ""Power BI"", ""Dynamics CRM"", ""Dynamics GP"", ""SharePoint"", ""Excel"", ""Power Query"", ""Power Pivot"", ""Financial Services"", ""Insurance""]}"
1009107344694,"{""key_words"": [""data analysis"", ""data mining"", ""ETL"", ""data warehouse"", ""BI"", ""RDBMS"", ""SQL"", ""DDL"", ""SQL Server"", ""DB2"", ""Guidewire Policy Center"", ""Guidewire Claims Center"", ""SAP FS-RI"", ""SAP FS-CD""]}"
1009107412576,"{""key_words"": [""Data analysis"", ""Data modeling"", ""Data storytelling"", ""PowerBI"", ""Excel"", ""Smartsheet"", ""SQL"", ""Tableau"", ""QlikView"", ""Azure"", ""AWS"", ""Viewpoint Vista"", ""Autodesk Construction Cloud"", ""Procore"", ""Primavera P6"", ""Microsoft Project""]}"
1009082301102,"{""key_words"": [""data analysis"", ""data visualization"", ""problem-solving"", ""data models"", ""SQL"", ""Python"", ""R"", ""Looker"", ""Tableau""]}"
1009125879157,"{""key_words"": [""data analysis"", ""SQL"", ""Cotiviti Quality Reporter"", ""Essette"", ""Jiva"", ""Advanced proficiency in SQL"", ""Strong data analysis and problem-solving skills""]}"
1008947559950,"{""key_words"": [""data modeling"", ""reporting packages"", ""Power BI"", ""visualization languages"", ""analyze large datasets"", ""Python"", ""scripting languages"", ""write comprehensive reports"", ""PostGres"", ""Power BI"", ""perform complex statistical calculations"", ""automate statistical calculations via script"", ""PowerPoint"", ""MS Word"", ""Excel""]}"
1009042637272,"{""key_words"": [""data integration"", ""data analysis"", ""data governance"", ""data de-duping"", ""data tagging"", ""data quality"", ""data provenance"", ""Microsoft Office"", ""VBA"", ""SQL"", ""Access"", ""Power BI"", ""R"", ""Python"", ""database tools"", ""relational databases"", ""query tools"", ""large data sets"", ""problem-solving"", ""attention to detail"", ""multitasking"", ""markets experience""]}"
1009113859347,"{""key_words"": [""data entry"", ""data analysis"", ""business analytics"", ""PowerPoint"", ""Tableau"", ""communication"", ""teamwork"", ""leadership"", ""public speaking"", ""data visualization""]}"
1009128535914,"{""key_words"": [""SQL"", ""Azure Data Factory"", ""Power BI"", ""Power BI Developer"", ""Data Warehouse"", ""Star Schema"", ""ETL pipelines"", ""data analysis"", ""data management""]}"
1009124678404,"{""key_words"": [""Microsoft Excel"", ""Microsoft PowerPoint""]}"
1009107786611,"{""key_words"": [""statistics"", ""SQL"", ""Tableau"", ""database queries"", ""report writing"", ""analytical skills"", ""data analysis""]}"
1009124121368,"{""key_words"": [""Data Analysis"", ""Data Management"", ""Statistical Analysis"", ""Data Visualization"", ""Database Management"", ""SQL"", ""Tableau"", ""Power BI"", ""Regression Analysis"", ""Machine Learning""]}"
1009129487942,"{""key_words"": [""SharePoint"", ""PowerApps"", ""Power Automate"", ""Power Apps solutions"", ""PowerApps"", ""Power Automate"", ""SharePoint lists"", ""libraries"", ""workflows"", ""web parts"", ""Tableau"", ""Qlik""]}"
1009107938737,"{""key_words"": [""data analysis"", ""problem-solving"", ""data management""]}"
1009086276966,"{""key_words"": [""Data Analysis"", ""Process Improvement"", ""Lean Six Sigma""]}"
1009086261164,"{""key_words"": [""data analysis""]}"
1009125186312,"{""key_words"": [""data science"", ""analytics"", ""A/B testing"", ""data visualization"", ""statistical analysis"", ""machine learning"", ""data mining"", ""Python"", ""SQL"", ""Tableau"", ""Git""]}"
1008947105389,"{""key_words"": [""database systems"", ""Midas Experience"", ""Statit"", ""Microsoft suite of products"", ""Word"", ""Excel"", ""PowerPoint"", ""project management and flow chart software"", ""graphics packages"", ""data analysis"", ""reporting"", ""problem-solving"", ""inductive reasoning""]}"
1009127589835,"{""key_words"": [""SQL"", ""SSIS"", ""MS SQL"", ""PowerPoint"", ""Excel"", ""Visio"", ""Project"", ""Oracle"", ""JIRA""]}"
1009118883681,"{""key_words"": [""data management"", ""data gathering"", ""data transforming"", ""data warehousing"", ""ETL"", ""SQL"", ""Python"", ""R"", ""Tableau"", ""Stata"", ""SPSS"", ""Microsoft Excel""]}"
1009128871403,"{""key_words"": [""data analysis"", ""financial analysis"", ""analytical skills"", ""general accounting principles"", ""Excel"", ""lookups"", ""pivot tables""]}"
1009110999247,"{""key_words"": [""Power BI"", ""SQL"", ""Tableau"", ""Excel"", ""SAP Analytics Cloud"", ""Business Intelligence"", ""Predictive Analytics""]}"
1009120041180,"{""key_words"": [""data cleansing"", ""data quality management"", ""data validation"", ""data visualization"", ""reporting"", ""Power BI"", ""Tableau"", ""SSRS"", ""SQL Server"", ""Excel"", ""Python"", ""data pipelines"", ""data lakehouse""]}"
1009119233582,"{""key_words"": [""SQL"", ""databases"", ""reporting platforms"", ""SSRS"", ""Crystal reports"", ""Tableau""]}"
1009009261122,"{""key_words"": [""SQL"", ""Python"", ""PySpark"", ""Tableau"", ""Power BI"", ""Data Analyst Associate certification"", ""ELT"", ""CRM systems"", ""marketing automation platforms"", ""predictive models"", ""forecasting""]}"
1009119425452,"{""key_words"": [""data analysis"", ""programming"", ""data science"", ""machine learning"", ""artificial intelligence"", ""Tableau"", ""Excel"", ""Alteryx"", ""SQL"", ""PSYCKES"", ""NYS OASAS Client Data System"", ""Monroe County Mental Health Transport Data"", ""SalesForce"", ""ClearPoint Strategies"", ""MS ACCESS"", ""data system support"", ""research"", ""methods"", ""analytics"", ""Python"", ""R"", ""SAS"", ""Julia"", ""Fortran"", ""C++"", ""Java"", ""JavaScript"", ""Scala"", ""Go"", ""Rust""]}"
1009084985724,"{""key_words"": [""data science"", ""predictive modeling"", ""machine learning"", ""Python"", ""R"", ""SQL Server"", ""qualitative analysis"", ""quantitative analysis"", ""wrangling"", ""cleaning"", ""machine learning models"", ""RFP"", ""RFQ"", ""RFI"", ""white papers""]}"
1009111338740,"{""key_words"": [""Data Analytics"", ""Data Analysis"", ""Data Management"", ""SQL"", ""Database Management"", ""Visualization"", ""Programming"", ""Python"", ""R"", ""Java"", ""Statistical Modeling"", ""NFL Next Gen Stats"", ""Player-tracking Data""]}"
1009108323455,"{""key_words"": [""Data Analytics"", ""Data Cleaning"", ""Data Management"", ""Data Organization"", ""Data Analysis"", ""Data Interpretation"", ""Data Visualization"", ""Power BI"", ""Tableau"", ""Excel"", ""Statistics"", ""SQL"", ""Python"", ""R""]}"
1009030140841,"{""key_words"": [""data analysis"", ""quality assurance"", ""commissioning"", ""decommissioning"", ""processing"", ""confidential data"", ""report"", ""analysis"", ""security"", ""metadata"", ""requirements"", ""integrity"", ""normalization"", ""testing"", ""upgrades"", ""systems"", ""source production"", ""end-users"", ""dashboards"", ""storage structures"", ""mining"", ""cleansing""]}"
1009119700759,"{""key_words"": [""Master Data Management"", ""Data Quality Assurance"", ""Data Transformation"", ""Excel""]}"
1009124588201,"{""key_words"": [""data analysis techniques"", ""data quality and integrity processes"", ""database design"", ""identifying trends"", ""SQL"", ""SAS"", ""SPSS"", ""Python"", ""Extract, Transform and Load tools"", ""reporting and visualization tools"", ""data charts"", ""data analytic findings"", ""data analytic projects""]}"
1009043629310,"{""key_words"": [""data management"", ""data organization"", ""cost analysis"", ""analysis of complicated rules"", ""identifying cases"", ""identifying opportunities"", ""identifying solutions"", ""financial analysis"", ""utility analysis"", ""business analysis"", ""Python"", ""SQL"", ""tariff codes"", ""usage"", ""practices"", ""problem solving"", ""creative thinking"", ""prioritization"", ""efficiency"", ""meeting deadlines"", ""technical concepts"", ""legal concepts"", ""business issues"", ""negotiation"", ""influence decision makers""]}"
1008832016804,"{""key_words"": [""data mining"", ""data analysis"", ""data extraction"", ""Predictive modeling"", ""RFM"", ""product-targeted"", ""SQL"", ""UNIX"", ""Netezza"", ""Oracle"", ""DB2"", ""Snowflake Databases"", ""SAS"", ""SAS Enterprise Guide"", ""Excel"", ""Word"", ""PowerPoint""]}"
1009125547531,"{""key_words"": [""regression"", ""ANOVA"", ""cluster analysis"", ""factor analysis"", ""time series forecasting"", ""experimental design"", ""Tableau"", ""Natural Language Processing"", ""NLP""]}"
1008974536108,"{""key_words"": [""Excel"", ""data analysis"", ""data entry"", ""MS Project"", ""PowerPoint"", ""Visio"", ""Word"", ""Access"", ""Outlook""]}"
1009120070988,"{""key_words"": [""Data Analysis"", ""Data Interpretation"", ""Data Visualization"", ""Python"", ""R"", ""SQL"", ""Data Mining"", ""Tableau"", ""Power BI"", ""Statistical Analysis"", ""Statistical Modeling"", ""Audience Behavior Analysis"", ""Social Media Analytics"", ""Content Optimization"", ""Data-Driven Insights"", ""Dashboard Development"", ""Performance Tracking""]}"
1009050891219,"{""key_words"": [""SQL"", ""Looker"", ""BigQuery"", ""Data extraction"", ""Data transformation"", ""Data loading""]}"
1009111026884,"{""key_words"": [""SQL"", ""Excel"", ""Python"", ""People Analytics"", ""Human Resources"", ""Math"", ""Stats"", ""Econ"", ""data and analysis"", ""business analysis"", ""organizational"", ""time management"", ""fast paced"", ""ambiguity"", ""problem solving"", ""actionable business insight"", ""groups"", ""intra year projects"", ""colleagues"", ""different countries"", ""time zones""]}"
1009015495968,"{""key_words"": [""Data Science"", ""Data Visualization"", ""Qlik"", ""Tableau"", ""Databricks"", ""Trifacta"", ""NNPI""]}"
